"Activity Date","Process Date","Settle Date","Instrument","Description","Trans Code","Quantity","Price","Amount"
"2/21/2023","2/21/2023","2/21/2023","","Roundup Match - Transfer from Spending RH Firm to Brokerage","XENT_RWM","","","$0.40"
"2/21/2023","2/21/2023","2/21/2023","","Roundup - Transfer from Spending to Brokerage","XENT_RWR","","","$4.04"
"2/21/2023","2/21/2023","2/21/2023","","Gold Fee","GOLD","","","($5.00)"
"2/21/2023","2/21/2023","2/21/2023","","Transfer from Brokerage to Spending","XENT","","","($1,000.00)"
"2/17/2023","2/17/2023","2/21/2023","BTBT","Option Expiration for BTBT 2/17/2023 Put $1.00","OEXP","11","",""
"2/17/2023","2/17/2023","2/21/2023","VZ","Option Expiration for VZ 2/17/2023 Call $41.00","OEXP","1","",""
"2/17/2023","2/17/2023","2/21/2023","AAPL","AAPL 2/24/2023 Put $152.50","STO","1","$2.78","$277.98"
"2/17/2023","2/17/2023","2/21/2023","AAPL","AAPL 2/17/2023 Put $152.50","BTC","1","$1.31","($131.00)"
"2/17/2023","2/17/2023","2/21/2023","AMD","AMD 3/3/2023 Put $82.00","STO","1","$4.65","$464.97"
"2/17/2023","2/17/2023","2/21/2023","AMD","AMD 2/17/2023 Put $83.00","BTC","1","$4.29","($429.00)"
"2/17/2023","2/17/2023","2/21/2023","NVDA","NVDA 2/24/2023 Put $222.50","STO","1","$12.66","$1,265.96"
"2/17/2023","2/17/2023","2/21/2023","NVDA","NVDA 2/17/2023 Put $227.50","BTC","1","$11.17","($1,117.00)"
"2/16/2023","2/16/2023","2/16/2023","","Transfer from Brokerage to Spending","XENT","","","($500.00)"
"2/16/2023","2/16/2023","2/17/2023","MU","MU 2/17/2023 Put $62.50","BTC","1","$1.48","($148.00)"
"2/16/2023","2/16/2023","2/17/2023","MU","MU 2/24/2023 Put $62.00","STO","1","$1.68","$167.98"
"2/16/2023","2/16/2023","2/17/2023","AMD","AMD 2/17/2023 Put $82.00","BTC","1","$1.37","($137.00)"
"2/16/2023","2/16/2023","2/17/2023","AMD","AMD 2/17/2023 Put $83.00","STO","1","$1.97","$196.98"
"2/16/2023","2/16/2023","2/17/2023","AAPL","AAPL 2/17/2023 Put $150.00","BTC","1","$0.31","($31.00)"
"2/16/2023","2/16/2023","2/17/2023","AAPL","AAPL 2/17/2023 Put $152.50","STO","1","$0.83","$82.98"
"2/14/2023","2/14/2023","2/16/2023","BA","Boeing
CUSIP: 097023105","Buy","0.038416","$213.84","($8.21)"
"2/14/2023","2/14/2023","2/16/2023","BA","Boeing
CUSIP: 097023105","Buy","0.000187","$213.84","($0.04)"
"2/13/2023","2/13/2023","2/13/2023","","Roundup Match - Transfer from Spending RH Firm to Brokerage","XENT_RWM","","","$2.36"
"2/13/2023","2/13/2023","2/13/2023","","Roundup - Transfer from Spending to Brokerage","XENT_RWR","","","$5.89"
"2/13/2023","2/13/2023","2/14/2023","NVDA","NVDA 2/24/2023 Put $220.00","BTC","1","$13.38","($1,338.00)"
"2/13/2023","2/13/2023","2/14/2023","NVDA","NVDA 2/17/2023 Put $227.50","STO","1","$14.40","$1,439.95"
"2/13/2023","2/13/2023","2/13/2023","","ACH Deposit","ACH","","","$1,500.00"
"2/13/2023","2/13/2023","2/13/2023","","Transfer from Brokerage to Spending","XENT","","","($500.00)"
"2/10/2023","2/10/2023","2/13/2023","AAPL","AAPL 2/10/2023 Put $152.50","BTC","1","$2.33","($233.00)"
"2/10/2023","2/10/2023","2/13/2023","AAPL","AAPL 2/17/2023 Put $150.00","STO","1","$2.70","$269.98"
"2/10/2023","2/10/2023","2/13/2023","NVDA","NVDA 2/24/2023 Put $220.00","STO","1","$14.95","$1,494.95"
"2/10/2023","2/10/2023","2/13/2023","NVDA","NVDA 2/17/2023 Put $225.00","BTC","1","$14.69","($1,469.00)"
"2/10/2023","2/10/2023","2/13/2023","AMD","AMD 2/10/2023 Put $83.00","BTC","1","$1.56","($156.00)"
"2/10/2023","2/10/2023","2/13/2023","AMD","AMD 2/17/2023 Put $82.00","STO","1","$2.63","$262.98"
"2/10/2023","2/10/2023","2/13/2023","NVDA","NVDA 2/17/2023 Put $225.00","STO","1","$12.90","$1,289.96"
"2/10/2023","2/10/2023","2/13/2023","NVDA","NVDA 2/10/2023 Put $227.50","BTC","1","$11.82","($1,182.00)"
"2/9/2023","2/9/2023","2/10/2023","MU","MU 2/17/2023 Put $62.50","STO","1","$3.19","$318.98"
"2/9/2023","2/9/2023","2/10/2023","MU","MU 2/10/2023 Put $63.00","BTC","1","$3.16","($316.00)"
"2/9/2023","2/9/2023","2/10/2023","AMZN","AMZN 2/24/2023 Put $105.00","STO","2","$7.55","$1,509.95"
"2/9/2023","2/9/2023","2/10/2023","AMZN","AMZN 2/10/2023 Put $106.00","BTC","2","$7.55","($1,510.00)"
"2/9/2023","2/9/2023","2/10/2023","VZ","VZ 2/17/2023 Call $41.00","STO","1","$0.24","$23.98"
"2/9/2023","2/9/2023","2/9/2023","","Transfer from Brokerage to Spending","XENT","","","($500.00)"
"2/8/2023","2/8/2023","2/9/2023","VZ","VZ 2/10/2023 Put $42.00","OASGN","1","",""
"2/8/2023","2/8/2023","2/10/2023","VZ","Verizon
CUSIP: 92343V104
1 VZ Option Assigned","Buy","100","$42.00","($4,200.00)"
"2/8/2023","2/8/2023","2/9/2023","NVDA","NVDA 2/10/2023 Put $217.50","BTC","1","$1.44","($144.00)"
"2/8/2023","2/8/2023","2/9/2023","NVDA","NVDA 2/10/2023 Put $227.50","STO","1","$5.33","$532.97"
"2/7/2023","2/7/2023","2/8/2023","AMD","AMD 2/10/2023 Put $83.00","STO","1","$0.82","$81.98"
"2/7/2023","2/7/2023","2/8/2023","AAPL","AAPL 2/10/2023 Put $152.50","STO","1","$1.49","$148.98"
"2/7/2023","2/7/2023","2/9/2023","BA","Boeing
CUSIP: 097023105","Buy","0.070371","$208.04","($14.64)"
"2/6/2023","2/6/2023","2/6/2023","","Roundup Match - Transfer from Spending RH Firm to Brokerage","XENT_RWM","","","$4.18"
"2/6/2023","2/6/2023","2/6/2023","","Roundup - Transfer from Spending to Brokerage","XENT_RWR","","","$10.46"
"2/6/2023","2/6/2023","2/7/2023","NVDA","NVDA 2/10/2023 Put $217.50","STO","1","$9.12","$911.96"
"2/6/2023","2/6/2023","2/6/2023","","Transfer from Brokerage to Spending","XENT","","","($150.00)"
"2/3/2023","2/3/2023","2/6/2023","TPR","Option Expiration for TPR 2/3/2023 Put $45.00","OEXP","1","",""
"2/3/2023","2/3/2023","2/3/2023","","Transfer from Brokerage to Spending","XENT","","","($500.00)"
"2/3/2023","2/3/2023","2/6/2023","AAPL","AAPL 2/3/2023 Put $145.00","BTC","1","$0.01","($1.00)"
"2/3/2023","2/3/2023","2/6/2023","NVDA","NVDA 2/3/2023 Put $205.00","BTC","1","$0.02","($2.00)"
"2/3/2023","2/3/2023","2/6/2023","AAL","AAL 2/3/2023 Put $17.00","BTC","1","$0.03","($3.00)"
"2/3/2023","2/3/2023","2/6/2023","AAL","AAL 2/3/2023 Put $17.00","BTC","2","$0.03","($6.00)"
"2/3/2023","2/3/2023","2/6/2023","VZ","VZ 2/10/2023 Put $42.00","STO","1","$0.78","$77.98"
"2/3/2023","2/3/2023","2/6/2023","VZ","VZ 2/3/2023 Put $42.00","BTC","1","$0.60","($60.00)"
"2/3/2023","2/3/2023","2/6/2023","MU","MU 2/10/2023 Put $63.00","STO","1","$1.11","$110.98"
"2/3/2023","2/3/2023","2/6/2023","MU","MU 2/3/2023 Put $63.00","BTC","1","$0.21","($21.00)"
"2/3/2023","2/3/2023","2/6/2023","AMZN","AMZN 2/17/2023 Put $103.00","BTC","2","$1.60","($320.00)"
"2/3/2023","2/3/2023","2/6/2023","AMZN","AMZN 2/10/2023 Put $106.00","STO","2","$1.88","$375.98"
"2/3/2023","2/3/2023","2/3/2023","","ACH Deposit","ACH","","","$2,000.00"
"2/2/2023","2/2/2023","2/3/2023","AMZN","AMZN 2/17/2023 Put $103.00","STO","2","$2.31","$461.97"
"2/2/2023","2/2/2023","2/3/2023","AMZN","AMZN 2/24/2023 Put $102.00","BTC","2","$2.30","($460.00)"
"2/2/2023","2/2/2023","2/3/2023","BTBT","BTBT 5/19/2023 Call $1.00","STO","1","$0.86","$85.98"
"2/2/2023","2/2/2023","2/3/2023","BTBT","BTBT 2/17/2023 Call $1.00","BTC","1","$0.76","($76.00)"
"2/2/2023","2/2/2023","2/3/2023","NVDA","NVDA 2/3/2023 Put $205.00","STO","1","$0.45","$44.98"
"2/2/2023","2/2/2023","2/3/2023","NVDA","NVDA 2/3/2023 Put $197.50","BTC","1","$0.11","($11.00)"
"2/2/2023","2/2/2023","2/3/2023","AAL","AAL 2/3/2023 Put $17.00","STO","3","$0.15","$44.98"
"2/2/2023","2/2/2023","2/2/2023","","Transfer from Brokerage to Spending","XENT","","","($500.00)"
"2/1/2023","2/1/2023","2/2/2023","TPR","TPR 2/3/2023 Put $45.00","STO","1","$0.35","$34.98"
"2/1/2023","2/1/2023","2/1/2023","","Transfer from Brokerage to Spending","XENT","","","($150.00)"
"1/31/2023","1/31/2023","2/2/2023","BA","Boeing
CUSIP: 097023105","Buy","0.071445","$210.23","($15.02)"
"1/30/2023","1/30/2023","1/30/2023","","Roundup Match - Transfer from Spending RH Firm to Brokerage","XENT_RWM","","","$6.44"
"1/30/2023","1/30/2023","1/30/2023","","Roundup - Transfer from Spending to Brokerage","XENT_RWR","","","$8.58"
"1/30/2023","1/30/2023","1/31/2023","NVDA","NVDA 2/3/2023 Put $197.50","STO","1","$6.15","$614.97"
"1/30/2023","1/30/2023","1/30/2023","","Transfer from Brokerage to Spending","XENT","","","($1,000.00)"
"1/30/2023","1/30/2023","1/30/2023","","Transfer from Brokerage to Spending","XENT","","","($100.00)"
"1/27/2023","1/27/2023","1/30/2023","AGNC","AGNC 1/27/2023 Put $11.50","BTC","3","$0.01","($3.00)"
"1/27/2023","1/27/2023","1/30/2023","AAPL","AAPL 1/27/2023 Put $141.00","BTC","1","$0.01","($1.00)"
"1/27/2023","1/27/2023","1/30/2023","BAC","BAC 1/27/2023 Put $35.50","BTC","1","$0.03","($3.00)"
"1/27/2023","1/27/2023","1/30/2023","AMD","AMD 1/27/2023 Put $73.00","BTC","1","$0.02","($2.00)"
"1/27/2023","1/27/2023","1/30/2023","AGNC","AGNC 1/27/2023 Put $11.50","BTC","1","$0.01","($1.00)"
"1/27/2023","1/27/2023","1/30/2023","AGNC","AGNC 1/27/2023 Put $11.50","BTC","1","$0.01","($1.00)"
"1/27/2023","1/27/2023","1/30/2023","AAPL","AAPL 2/3/2023 Put $145.00","STO","1","$2.93","$292.98"
"1/27/2023","1/27/2023","1/30/2023","AAPL","AAPL 2/24/2023 Put $140.00","BTC","1","$2.60","($260.00)"
"1/26/2023","1/26/2023","1/26/2023","","ACH Deposit","ACH","","","$1,000.00"
"1/26/2023","1/26/2023","1/27/2023","MU","MU 2/3/2023 Put $63.00","STO","1","$2.30","$229.98"
"1/26/2023","1/26/2023","1/27/2023","MU","MU 1/27/2023 Put $59.00","BTC","1","$0.06","($6.00)"
"1/24/2023","1/24/2023","1/25/2023","AAPL","AAPL 1/27/2023 Put $136.00","BTC","1","$0.20","($20.00)"
"1/24/2023","1/24/2023","1/25/2023","AAPL","AAPL 1/27/2023 Put $141.00","STO","1","$1.14","$113.98"
"1/24/2023","1/24/2023","1/25/2023","AGNC","AGNC 1/27/2023 Put $11.50","STO","5","$0.10","$49.98"
"1/24/2023","1/24/2023","1/26/2023","BA","Boeing
CUSIP: 097023105","Buy","0.000095","$208.66","($0.02)"
"1/24/2023","1/24/2023","1/26/2023","BA","Boeing
CUSIP: 097023105","Buy","0.033532","$208.66","($7.00)"
"1/23/2023","1/23/2023","1/24/2023","MU","MU 1/27/2023 Put $59.00","STO","1","$0.50","$49.98"
"1/23/2023","1/23/2023","1/23/2023","","Roundup Match - Transfer from Spending RH Firm to Brokerage","XENT_RWM","","","$2.34"
"1/23/2023","1/23/2023","1/23/2023","","Roundup - Transfer from Spending to Brokerage","XENT_RWR","","","$4.68"
"1/20/2023","1/20/2023","1/23/2023","BTBT","BTBT 2/17/2023 Put $1.00","STO","10","$0.07","$69.97"
"1/20/2023","1/20/2023","1/23/2023","AAPL","AAPL 1/27/2023 Put $136.00","STO","1","$2.27","$226.98"
"1/20/2023","1/20/2023","1/23/2023","AAPL","AAPL 1/20/2023 Put $133.00","BTC","1","$0.05","($5.00)"
"1/20/2023","1/20/2023","1/23/2023","UBER","UBER 1/20/2023 Put $29.00","BTC","1","$0.04","($4.00)"
"1/20/2023","1/20/2023","1/23/2023","BTBT","BTBT 1/20/2023 Call $1.00","BTC","1","$0.22","($22.00)"
"1/20/2023","1/20/2023","1/23/2023","BTBT","BTBT 2/17/2023 Call $1.00","STO","1","$0.32","$31.98"
"1/20/2023","1/20/2023","1/23/2023","GOOGL","GOOGL 1/20/2023 Put $90.00","BTC","1","$0.02","($2.00)"
"1/20/2023","1/20/2023","1/20/2023","","Transfer from Brokerage to Spending","XENT","","","($1,000.00)"
"1/20/2023","1/20/2023","1/20/2023","","Gold Fee","GOLD","","","($5.00)"
"1/19/2023","1/19/2023","1/20/2023","AMZN","AMZN 3/3/2023 Put $101.00","BTC","2","$10.02","($2,004.00)"
"1/19/2023","1/19/2023","1/20/2023","AMZN","AMZN 2/24/2023 Put $102.00","STO","2","$10.22","$2,043.94"
"1/18/2023","1/18/2023","1/19/2023","BAC","BAC 1/20/2023 Put $35.50","BTC","1","$1.87","($187.00)"
"1/18/2023","1/18/2023","1/19/2023","BAC","BAC 1/27/2023 Put $35.50","STO","1","$1.88","$187.98"
"1/17/2023","1/17/2023","1/18/2023","AMD","AMD 2/3/2023 Put $70.00","BTC","1","$2.82","($282.00)"
"1/17/2023","1/17/2023","1/18/2023","AMD","AMD 1/27/2023 Put $73.00","STO","1","$2.92","$291.98"
"1/17/2023","1/17/2023","1/18/2023","GOOGL","GOOGL 1/20/2023 Put $90.00","STO","1","$0.89","$88.98"
"1/17/2023","1/17/2023","1/18/2023","AAPL","AAPL 4/21/2023 Put $135.00","BTC","1","$6.97","($697.00)"
"1/17/2023","1/17/2023","1/18/2023","AAPL","AAPL 2/24/2023 Put $140.00","STO","1","$7.15","$714.97"
"1/17/2023","1/17/2023","1/19/2023","BA","Boeing
CUSIP: 097023105","Buy","0.000141","$212.71","($0.03)"
"1/17/2023","1/17/2023","1/19/2023","BA","Boeing
CUSIP: 097023105","Buy","0.050686","$212.71","($10.78)"
"1/17/2023","1/17/2023","1/17/2023","","Roundup Match - Transfer from Spending RH Firm to Brokerage","XENT_RWM","","","$0.98"
"1/17/2023","1/17/2023","1/17/2023","","Roundup - Transfer from Spending to Brokerage","XENT_RWR","","","$9.83"
"1/13/2023","1/13/2023","1/17/2023","BAC","BAC 1/20/2023 Put $35.50","STO","1","$0.49","$48.98"
"1/13/2023","1/13/2023","1/17/2023","AAPL","AAPL 1/20/2023 Put $133.00","STO","1","$1.08","$107.98"
"1/13/2023","1/13/2023","1/17/2023","AMZN","AMZN 3/3/2023 Put $101.00","STO","2","$7.77","$1,553.95"
"1/13/2023","1/13/2023","1/17/2023","AMZN","AMZN 3/17/2023 Put $100.00","BTC","2","$7.70","($1,540.00)"
"1/13/2023","1/13/2023","1/17/2023","VZ","VZ 1/13/2023 Put $42.50","BTC","1","$1.01","($101.00)"
"1/13/2023","1/13/2023","1/17/2023","VZ","VZ 2/3/2023 Put $42.00","STO","1","$1.26","$125.98"
"1/13/2023","1/13/2023","1/13/2023","","ACH Deposit","ACH","","","$14,000.00"
"1/12/2023","1/12/2023","1/13/2023","UBER","UBER 1/27/2023 Put $28.00","BTC","1","$0.63","($63.00)"
"1/12/2023","1/12/2023","1/13/2023","UBER","UBER 1/20/2023 Put $29.00","STO","1","$0.78","$77.98"
"1/12/2023","1/12/2023","1/13/2023","TNA","TNA 1/13/2023 Put $31.50","BTC","1","$0.02","($2.00)"
"1/12/2023","1/12/2023","1/13/2023","AMZN","AMZN 6/16/2023 Put $94.00","BTC","2","$9.00","($1,800.00)"
"1/12/2023","1/12/2023","1/13/2023","AMZN","AMZN 3/17/2023 Put $100.00","STO","2","$9.36","$1,871.94"
"1/12/2023","1/12/2023","1/13/2023","AAPL","AAPL 1/13/2023 Put $127.00","BTC","1","$0.05","($5.00)"
"1/11/2023","1/11/2023","1/11/2023","","Transfer from Brokerage to Spending","XENT","","","($500.00)"
"1/11/2023","1/11/2023","1/12/2023","AMZN","AMZN 6/16/2023 Put $94.00","STO","2","$9.29","$1,857.94"
"1/11/2023","1/11/2023","1/12/2023","AMZN","AMZN 6/16/2023 Put $93.00","BTC","2","$8.87","($1,774.00)"
"1/11/2023","1/11/2023","1/12/2023","AMZN","AMZN 6/16/2023 Put $92.00","BTC","2","$8.97","($1,794.00)"
"1/11/2023","1/11/2023","1/12/2023","AMZN","AMZN 6/16/2023 Put $93.00","STO","2","$9.39","$1,877.94"
"1/10/2023","1/10/2023","1/11/2023","AMZN","AMZN 7/21/2023 Put $90.00","BTC","2","$10.02","($2,004.00)"
"1/10/2023","1/10/2023","1/11/2023","AMZN","AMZN 6/16/2023 Put $92.00","STO","2","$10.45","$2,089.94"
"1/10/2023","1/10/2023","1/12/2023","BA","Boeing
CUSIP: 097023105","Buy","0.049931","$204.48","($10.21)"
"1/9/2023","1/9/2023","1/9/2023","","ACH Deposit","ACH","","","$400.00"
"1/9/2023","1/9/2023","1/9/2023","","Transfer from Brokerage to Spending","XENT","","","($400.00)"
"1/9/2023","1/9/2023","1/9/2023","","Roundup Match - Transfer from Spending RH Firm to Brokerage","XENT_RWM","","","$0.93"
"1/9/2023","1/9/2023","1/9/2023","","Roundup - Transfer from Spending to Brokerage","XENT_RWR","","","$9.28"
"1/9/2023","1/9/2023","1/10/2023","TNA","TNA 1/13/2023 Put $31.50","STO","1","$0.33","$32.98"
"1/9/2023","1/9/2023","1/10/2023","BTBT","BTBT 1/20/2023 Put $0.50","BTC","1","$0.01","($1.00)"
"1/9/2023","1/9/2023","1/10/2023","BTBT","BTBT 2/17/2023 Put $1.00","STO","1","$0.21","$20.98"
"1/9/2023","1/9/2023","1/10/2023","AMZN","AMZN 7/21/2023 Put $90.00","STO","2","$10.32","$2,063.94"
"1/9/2023","1/9/2023","1/10/2023","AMZN","AMZN 1/19/2024 Put $84.00","BTC","2","$10.22","($2,044.00)"
"1/9/2023","1/9/2023","1/10/2023","AMD","AMD 6/16/2023 Put $60.00","BTC","1","$5.09","($509.00)"
"1/9/2023","1/9/2023","1/10/2023","AMD","AMD 2/3/2023 Put $70.00","STO","1","$5.14","$513.97"
"1/9/2023","1/9/2023","1/10/2023","AAPL","AAPL 6/16/2023 Put $130.00","BTC","1","$9.90","($990.00)"
"1/9/2023","1/9/2023","1/10/2023","AAPL","AAPL 4/21/2023 Put $135.00","STO","1","$10.15","$1,014.96"
"1/6/2023","1/6/2023","1/9/2023","AAL","AAL 1/6/2023 Call $13.00","OASGN","1","",""
"1/6/2023","1/6/2023","1/10/2023","AAL","American Airlines
CUSIP: 02376R102
1 AAL Option Assigned","Sell","100","$13.00","$1,299.96"
"1/6/2023","1/6/2023","1/6/2023","","ACH Deposit","ACH","","","$500.00"
"1/6/2023","1/6/2023","1/9/2023","AAPL","AAPL 6/16/2023 Put $130.00","STO","1","$10.74","$1,073.96"
"1/6/2023","1/6/2023","1/9/2023","AAPL","AAPL 9/15/2023 Put $125.00","BTC","1","$10.69","($1,069.00)"
"1/6/2023","1/6/2023","1/9/2023","UBER","UBER 1/27/2023 Put $28.00","STO","1","$2.15","$214.98"
"1/6/2023","1/6/2023","1/9/2023","UBER","UBER 3/17/2023 Put $25.00","BTC","1","$1.88","($188.00)"
"1/6/2023","1/6/2023","1/6/2023","","Transfer from Brokerage to Spending","XENT","","","($500.00)"
"1/6/2023","1/6/2023","1/6/2023","","Ethereum Gift","T/A","","","($50.00)"
"1/6/2023","1/6/2023","1/9/2023","VZ","VZ 1/13/2023 Put $42.50","STO","1","$1.01","$100.98"
"1/5/2023","1/5/2023","1/6/2023","AMD","AMD 6/16/2023 Put $60.00","STO","1","$6.90","$689.97"
"1/5/2023","1/5/2023","1/6/2023","AMD","AMD 2/17/2023 Put $65.00","BTC","1","$6.00","($600.00)"
"1/4/2023","1/4/2023","1/5/2023","AAPL","AAPL 1/13/2023 Put $127.00","STO","1","$2.94","$293.98"
"1/4/2023","1/4/2023","1/5/2023","AAPL","AAPL 1/13/2023 Put $126.00","BTC","1","$2.55","($255.00)"
"1/3/2023","1/3/2023","1/4/2023","AAL","AAL 1/6/2023 Call $13.00","STO","1","$0.10","$9.98"
"1/3/2023","1/3/2023","1/4/2023","AAPL","AAPL 1/6/2023 Put $127.00","BTC","1","$3.70","($370.00)"
"1/3/2023","1/3/2023","1/4/2023","AAPL","AAPL 1/13/2023 Put $126.00","STO","1","$4.40","$439.97"
"1/3/2023","1/3/2023","1/4/2023","AAPL","AAPL 5/19/2023 Put $130.00","BTC","1","$13.17","($1,317.00)"
"1/3/2023","1/3/2023","1/4/2023","AAPL","AAPL 9/15/2023 Put $125.00","STO","1","$13.35","$1,334.95"
"1/3/2023","1/3/2023","1/3/2023","","ACH Deposit","ACH","","","$2,000.00"
"1/3/2023","1/3/2023","1/5/2023","BA","Boeing
CUSIP: 097023105","Buy","0.037013","$192.95","($7.14)"
"1/3/2023","1/3/2023","1/3/2023","","Roundup Match - Transfer from Spending RH Firm to Brokerage","XENT_RWM","","","$3.57"
"1/3/2023","1/3/2023","1/3/2023","","Roundup - Transfer from Spending to Brokerage","XENT_RWR","","","$3.57"
""
"","","","","","","","","","The data provided is for informational purposes only. Please consult a professional tax service or personal tax advisor if you need instructions on how to calculate cost basis or questions regarding your specific tax situation. Reminder: This data does not include Robinhood Crypto or Robinhood Spending activity."
